DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID,Shape_X,Shape_Y
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,254,44,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,284,1100,39.256992712975965,21.487485146446001
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,240,5,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,367,1101,39.253270424929276,21.490224915784950
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,144,203.,ورش السيارات,ورش السيارات,Cars workshop,1,0.000000000000000,,شطر الطلاب,CarsWorkshop203.dwg,السليمانية,1283,1102,39.234911234572017,21.488219750956794
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,277,41,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1104,39.256347443354073,21.487456272957466
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,1010,44C,فصول دراسية,فصول دراسية,Girl_Classroom,3,0.000000000000000,,شطر الطلاب,Classrooms44.dwg,السليمانية,1279,1105,39.248519439798564,21.487220832271316
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,160,108.,مواقف للسيارات,مواقف للسيارات,Car parking,6,0.000000000000000,,شطر الطلاب,Parking108.dwg,السليمانية,2022,1108,39.249352027607230,21.485952039409884
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,162,207M,مبنى الحركة,مبنى الحركة,Haraka building,1,0.000000000000000,,شطر الطلاب,Workshop207M.dwg,السليمانية,134,1109,39.264946771170500,21.491671136455654
ملفات اوتوكاد - منفذة,SAUDI AL-TERAIS CO.,30-008-15 0:00:00,,HASSAN,0, , ,الغاز الطبيعي,VOCATIONAL TRAINING INSTITUTE (FOR NATURAL GAS & FIRE FIGHTING),0,0.000000000000000,,شطر الطلاب, ,السليمانية,1377,1110,39.249215511211290,21.501641727988929
ملفات اوتوكاد - مسح ميداني,شركة المهيدب للمقاولات,,, ,0,CN2650,المربع الاكاديمي,المواقف تحت المربع الاكاديمي,Parking under Academic Sequare,0,0.000000000000000,,شطر الطلاب, ,السليمانية,5634,1112,39.246715999867646,21.493573347619108
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,249,19,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,377,1113,39.254929033437151,21.490091517329841
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,29,81,فصول دراسية,فصول دراسية,Classroom,4,0.000000000000000,,شطر الطلاب,ClassRoom81.dwg,السليمانية,1303,1114,39.248742450693186,21.491910910103446
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,215,83,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,286,1115,39.257458221569628,21.490597773605398
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,289,210,خزان مياه,خزان مياه,Water reservoir,1,0.000000000000000,, ,WaterSystemSurveyour.dwg,السليمانية,762,1116,39.238466976410983,21.499086298582057
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,98,27,كلية علوم الأرض - فصول دراسية,كلية علوم الأرض - فصول دراسية,Geologia college - Classroom,2,0.000000000000000,,شطر الطلاب,FacultyOfEarthScience27GroundFloor.dwg,السليمانية,2135,1117,39.247565812178323,21.489758317670336
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,229,88,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,1118,39.256241149643202,21.490643905236109
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,199,31,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,280,1119,39.254776632650056,21.489677376674059
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,323,211,محطة كهرباء رئيسية,محطة كهرباء رئيسية,Main electriciy station,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,1239,1121,39.259691396576123,21.501869737573227
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,183,75,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,381,1122,39.259087919956571,21.490205350593403
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,سكن عمال,Labour Camps,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,188,1123,39.255071726467904,21.495375294405530
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,271,13,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1129,39.254271651237005,21.489324927391955
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,90,22_GC,فصول دراسية,فصول دراسية,Classroom 22,1,0.000000000000000,,شطر الطلاب,EnglishCenterBuidling22.dwg,السليمانية,2328,1130,39.246869150659791,21.486256728456024
ملفات اوتوكاد - منفذة,شركة المهيدب للمقاولات,02-011-14 0:00:00,,M.B.H,0,30A,المربع الاكاديمي,كلية تصاميم البيئة,Faculty of Environmental Design,5,12.000000000000000,,شطر الطلاب, ,السليمانية,7346,1133,39.246742635564104,21.492648185103445
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,333,212,UNI 3,محطة كهرباء رئيسية,MAIN ELECTRICAL SUBSTATION,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,1411,1134,39.242141923229568,21.501236853723526
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مظلات,مظلات,Umbrellas,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,323,1135,39.238903093092532,21.486013483595432
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,200,30,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,301,1138,39.254973965659993,21.489652433487610
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,385,-1,شركات التشجير,شركات التشجير,Reforestration Company,1,0.000000000000000,, ,ReforestrationBuilding.dwg,السليمانية,3529,1140,39.262967187938983,21.491486023592078
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,141,3,الادارة العامة للتمويل الذاتى,الادارة العامة للتمويل الذاتى,General administration for self-financing,2,0.000000000000000,,شطر الطلاب,GeneralAdministrationofFinancialAidBuilding3GroundFloor.dwg,السليمانية,620,1141,39.243565681023966,21.493866558423942
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,مشتل جامعة الملك عبد العزيز,مشتل جامعة الملك عبد العزيز,King Abdulaziz University Arboretum,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,24442,1143,39.237126276389979,21.486360186903731
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,81,45_GE,كلية الهندسة الكيميائية و هندسة المواد,كلية الهندسة الكيميائية و هندسة المواد,Chemical and Material Engineering College,5,0.000000000000000,, ,FacultyOfEngineeringGroundFloor45.dwg,السليمانية,1354,1144,39.244618057064827,21.485524336253512
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,325,211,محطة كهرباء رئيسية,محطة كهرباء رئيسية,Main electriciy station,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,742,1145,39.259360782206066,21.502366098018488
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,276,27,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1146,39.255558969574238,21.489662983689350
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,270,2,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1150,39.253965301688851,21.490345102630695
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,15,3MMC,المركز الطبي,كلية الطب انشطة طلابية,Medicine college student actvities,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,2586,1152,39.238238113554864,21.495673125777337
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,206,37,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,388,1153,39.256680726663376,21.488180201533783
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,140,X3,كافيتيريا بيت الدونات,كافيتيريا بيت الدونات,HOUSE OF DOUGHNUT,1,0.000000000000000,,شطر الطلاب,HouseDonutsCafeteriaBuildingX3.dwg,السليمانية,86,1154,39.234455382878352,21.498402569402259
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,280,71,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,240,1156,39.260115879778098,21.489833419390791
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,389,-1,كافيتيريا قهوة بنون,كافيتيريا قهوة بنون,Banon Coffee,1,0.000000000000000,,شطر الطلاب,BanonCoffee.dwg,السليمانية,11,1158,39.249742944952423,21.492542332651176
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,212,60,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,307,1160,39.258200479099649,21.489896321161297
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,220,11,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,301,1161,39.254138211311727,21.488939859170959
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,186,76,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,373,1163,39.258842709920955,21.490245515556431
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,395,-1,الجوالة 6,الجوالة 6,Inspection 6,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,48,1164,39.256820831068026,21.501085295305376
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,336,X1,المكتبة,المكتبة,Library,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,3775,1165,39.227311439999085,21.500010423528067
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,294,-1,بيت جاهز متنقل,بيت جاهز متنقل,Portocabin,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,114,1167,39.238555477930319,21.499572970216992
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,374,33A,المتحف,المتحف,Museum,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,1483,1171,39.244090336250991,21.488648351487477
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,178,65,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,1172,39.259024759864126,21.489447419934375
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,302,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,313,1173,39.236646698670455,21.487603526751421
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,255,43,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,385,1174,39.256785836583326,21.487412546081060
